epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,epoch_time_sec
1,0.7221501469612122,0.755271315574646,0.5286784768104553,0.835654616355896,0.0010000000474974513,126.06054043769836
2,0.5309264659881592,0.8209471106529236,0.475597620010376,0.844011127948761,0.0010000000474974513,40.484002113342285
3,0.47916311025619507,0.8403041958808899,0.447630912065506,0.8607242107391357,0.0010000000474974513,39.97101545333862
4,0.4626133143901825,0.8458347916603088,0.43347543478012085,0.8579387068748474,0.0010000000474974513,41.1276969909668
5,0.4359673857688904,0.8468717336654663,0.4211468994617462,0.8551532030105591,0.0010000000474974513,40.030288219451904
6,0.42591673135757446,0.8596612215042114,0.42631763219833374,0.8607242107391357,0.0010000000474974513,39.67753624916077
7,0.4178565442562103,0.8527480363845825,0.4154091477394104,0.8607242107391357,0.0010000000474974513,40.2185742855072
8,0.41611263155937195,0.8575872778892517,0.4111185371875763,0.8607242107391357,0.0010000000474974513,39.91377139091492
9,0.4007572531700134,0.8662288188934326,0.4213559925556183,0.8467966318130493,0.0010000000474974513,39.640782833099365
10,0.39382368326187134,0.8634635210037231,0.4628795385360718,0.8467966318130493,0.0010000000474974513,40.068294286727905
11,0.37767329812049866,0.8686484694480896,0.4121023118495941,0.8551532030105591,0.0010000000474974513,39.406609535217285
12,0.38740167021751404,0.8676114678382874,0.40260544419288635,0.8690807819366455,0.0010000000474974513,40.23045897483826
13,0.3777233958244324,0.873833417892456,0.4096357524394989,0.8607242107391357,0.0010000000474974513,39.65141844749451
14,0.36938008666038513,0.8676114678382874,0.39823445677757263,0.8802228569984436,0.0010000000474974513,40.265870332717896
15,0.3622152805328369,0.876944363117218,0.4019455015659332,0.8830083608627319,0.0010000000474974513,39.287301778793335
16,0.36074554920196533,0.8772900104522705,0.40144816040992737,0.8690807819366455,0.0010000000474974513,39.56029510498047
17,0.3604557514190674,0.8797096610069275,0.3982539176940918,0.8718662858009338,0.0010000000474974513,39.94050598144531
18,0.3600514829158783,0.8831662535667419,0.3962927758693695,0.8746517896652222,0.0010000000474974513,40.044989585876465
19,0.3543890714645386,0.8814379572868347,0.39982178807258606,0.8607242107391357,0.0010000000474974513,39.82019662857056
20,0.3496103584766388,0.880746603012085,0.40588709712028503,0.8774373531341553,0.0010000000474974513,39.61898493766785
21,0.3401416838169098,0.8828206062316895,0.3963158428668976,0.8607242107391357,0.0010000000474974513,39.382102966308594
