epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,epoch_time_sec
58,0.332814484834671,0.882474958896637,0.45652249455451965,0.8579387068748474,1.5625000742147677e-05,49.715593576431274
59,0.3200719356536865,0.8817836046218872,0.4589410722255707,0.8579387068748474,1.5625000742147677e-05,48.660544633865356
60,0.3358941972255707,0.8748703598976135,0.4567175805568695,0.8579387068748474,1.5625000742147677e-05,50.24104833602905
61,0.329716295003891,0.8835119009017944,0.46009695529937744,0.8607242107391357,1.5625000742147677e-05,49.74182367324829
62,0.32269349694252014,0.8876598477363586,0.4580513834953308,0.8607242107391357,1.5625000742147677e-05,49.96649241447449
63,0.32270386815071106,0.8869685530662537,0.45670679211616516,0.8579387068748474,7.812500371073838e-06,49.38087224960327
64,0.33400994539260864,0.8804009556770325,0.45694828033447266,0.8579387068748474,7.812500371073838e-06,48.935983657836914
65,0.3198930323123932,0.8921535015106201,0.4569234549999237,0.8607242107391357,7.812500371073838e-06,48.92511510848999
66,0.3168479800224304,0.8880055546760559,0.45733723044395447,0.8579387068748474,7.812500371073838e-06,48.83595299720764
67,0.3265669047832489,0.8869685530662537,0.4578656256198883,0.8579387068748474,7.812500371073838e-06,49.40888857841492
