epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,epoch_time_sec
1,0.8413501977920532,0.7200137972831726,0.5935167670249939,0.8105849623680115,0.0010000000474974513,87.87721419334412
2,0.5726703405380249,0.808503270149231,0.5456787943840027,0.8133704662322998,0.0010000000474974513,46.72417402267456
3,0.5248905420303345,0.8181818127632141,0.5226233601570129,0.8412256240844727,0.0010000000474974513,46.404035568237305
4,0.5045135021209717,0.8313169479370117,0.5000547170639038,0.8384401202201843,0.0010000000474974513,45.82094097137451
5,0.4756631851196289,0.8382301926612854,0.49150481820106506,0.8467966318130493,0.0010000000474974513,45.97716403007507
6,0.4731231927871704,0.8406498432159424,0.4960610568523407,0.8495821952819824,0.0010000000474974513,45.41049003601074
7,0.45846542716026306,0.8461804389953613,0.4813291132450104,0.8523676991462708,0.0010000000474974513,45.11828923225403
8,0.4590070843696594,0.8454890847206116,0.4816340208053589,0.8495821952819824,0.0010000000474974513,44.652185916900635
9,0.447221964597702,0.8458347916603088,0.4820324182510376,0.8551532030105591,0.0010000000474974513,45.18387722969055
10,0.4428505003452301,0.8489457368850708,0.4609569311141968,0.8579387068748474,0.0010000000474974513,45.740825176239014
11,0.4342348277568817,0.8527480363845825,0.46998217701911926,0.8467966318130493,0.0010000000474974513,44.72390007972717
12,0.42892274260520935,0.8520566821098328,0.46366167068481445,0.8607242107391357,0.0010000000474974513,44.94104361534119
13,0.4196757376194,0.8613895773887634,0.4726220369338989,0.8523676991462708,0.0010000000474974513,45.072202920913696
14,0.4223047196865082,0.8541306853294373,0.45890262722969055,0.8607242107391357,0.0010000000474974513,46.030301570892334
15,0.4219004511833191,0.8544763326644897,0.4574604034423828,0.8635097742080688,0.0010000000474974513,48.35424065589905
16,0.41713619232177734,0.8513653874397278,0.4617888927459717,0.8467966318130493,0.0010000000474974513,46.36694121360779
17,0.4082077145576477,0.858624279499054,0.46680209040641785,0.8495821952819824,0.0010000000474974513,45.28077292442322
18,0.4011906087398529,0.8627722263336182,0.45186829566955566,0.8551532030105591,0.0010000000474974513,45.46657180786133
19,0.41240110993385315,0.8565502762794495,0.45705798268318176,0.8495821952819824,0.0010000000474974513,44.43935823440552
20,0.40819910168647766,0.8582786321640015,0.46079495549201965,0.8607242107391357,0.0010000000474974513,44.79838967323303
21,0.40889793634414673,0.8617352247238159,0.481026828289032,0.8523676991462708,0.0010000000474974513,45.26560854911804
22,0.3958091139793396,0.8686484694480896,0.45670264959335327,0.8579387068748474,0.0010000000474974513,44.82938241958618
23,0.3894544243812561,0.8700311183929443,0.4622802436351776,0.8607242107391357,0.0010000000474974513,44.598066329956055
24,0.3861796259880066,0.8686484694480896,0.46521127223968506,0.8579387068748474,0.0005000000237487257,44.206061601638794
25,0.3817707896232605,0.8683028221130371,0.45793619751930237,0.8579387068748474,0.0005000000237487257,44.64775514602661
26,0.38227319717407227,0.8700311183929443,0.45318281650543213,0.8523676991462708,0.0005000000237487257,45.11030602455139
27,0.3829204738140106,0.8724507689476013,0.4503978490829468,0.8579387068748474,0.0005000000237487257,46.24396014213562
28,0.3684837818145752,0.8693397641181946,0.44993433356285095,0.8607242107391357,0.0005000000237487257,45.72092294692993
29,0.3796568214893341,0.8683028221130371,0.45185232162475586,0.8579387068748474,0.0005000000237487257,44.477455854415894
30,0.37472236156463623,0.8727964162826538,0.4502005875110626,0.8579387068748474,0.0005000000237487257,44.349984884262085
31,0.3861258327960968,0.8696854710578918,0.4545883536338806,0.8579387068748474,0.0005000000237487257,44.53921604156494
32,0.3793189227581024,0.8765987157821655,0.450240820646286,0.8607242107391357,0.0005000000237487257,44.669522762298584
33,0.38207459449768066,0.8703767657279968,0.44744911789894104,0.8579387068748474,0.0005000000237487257,45.25788068771362
34,0.37586352229118347,0.8734877109527588,0.4611556828022003,0.8523676991462708,0.0005000000237487257,44.76194930076599
35,0.3787195384502411,0.8686484694480896,0.4515157639980316,0.8579387068748474,0.0005000000237487257,44.430156230926514
36,0.3788549304008484,0.8686484694480896,0.45608311891555786,0.8607242107391357,0.0005000000237487257,44.541260719299316
37,0.3703792691230774,0.8790183067321777,0.4575381577014923,0.8551532030105591,0.0005000000237487257,44.6682825088501
38,0.36797818541526794,0.8731420636177063,0.45318785309791565,0.8635097742080688,0.0005000000237487257,44.590543270111084
39,0.37787872552871704,0.8703767657279968,0.449002742767334,0.8551532030105591,0.0002500000118743628,45.10552501678467
40,0.36157578229904175,0.8783270120620728,0.4451902210712433,0.8579387068748474,0.0002500000118743628,46.01685619354248
41,0.35892555117607117,0.874524712562561,0.44896093010902405,0.8579387068748474,0.0002500000118743628,44.73907256126404
42,0.3709683120250702,0.8759073615074158,0.452013224363327,0.8551532030105591,0.0002500000118743628,44.802698612213135
43,0.3695211708545685,0.8783270120620728,0.4457800090312958,0.8579387068748474,0.0002500000118743628,44.654040575027466
44,0.36134597659111023,0.8779813051223755,0.45263633131980896,0.8551532030105591,0.0002500000118743628,45.211034059524536
45,0.37027397751808167,0.8714137673377991,0.44764408469200134,0.8579387068748474,0.0002500000118743628,44.59241032600403
46,0.36197909712791443,0.8790183067321777,0.4466894567012787,0.8579387068748474,0.0001250000059371814,44.466907024383545
47,0.36255359649658203,0.8797096610069275,0.4489576816558838,0.8579387068748474,0.0001250000059371814,44.24968147277832
