epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,epoch_time_sec
1,0.7774582505226135,0.7390252351760864,0.5267266035079956,0.835654616355896,0.0010000000474974513,188.37736892700195
2,0.5226300358772278,0.8285516500473022,0.47107553482055664,0.8607242107391357,0.0010000000474974513,51.763362407684326
3,0.4864360988140106,0.8337365984916687,0.4427753686904907,0.8607242107391357,0.0010000000474974513,51.25320625305176
4,0.46309033036231995,0.8385758996009827,0.44641929864883423,0.8662952780723572,0.0010000000474974513,49.006120681762695
5,0.4342872202396393,0.8503283858299255,0.4169014096260071,0.8662952780723572,0.0010000000474974513,50.58713746070862
6,0.4240569472312927,0.8572416305541992,0.4268285930156708,0.8607242107391357,0.0010000000474974513,48.41393065452576
7,0.4108099341392517,0.8606982231140137,0.4094802439212799,0.8690807819366455,0.0010000000474974513,51.2037410736084
8,0.39897194504737854,0.8641548752784729,0.3941431939601898,0.8802228569984436,0.0010000000474974513,50.95322632789612
9,0.38977038860321045,0.8638091683387756,0.40870338678359985,0.8718662858009338,0.0010000000474974513,48.27885365486145
10,0.38338425755500793,0.8683028221130371,0.3889423608779907,0.8718662858009338,0.0010000000474974513,50.952716588974
11,0.3692930042743683,0.8662288188934326,0.4075426161289215,0.8718662858009338,0.0010000000474974513,47.970579385757446
12,0.3743072748184204,0.8696854710578918,0.40560007095336914,0.8718662858009338,0.0010000000474974513,48.199442863464355
13,0.37368056178092957,0.8679571151733398,0.3914019763469696,0.8774373531341553,0.0010000000474974513,48.42070412635803
14,0.39233076572418213,0.8651918172836304,0.41396695375442505,0.8718662858009338,0.0010000000474974513,48.02627635002136
15,0.3650504946708679,0.8748703598976135,0.41324251890182495,0.8607242107391357,0.0010000000474974513,47.894009828567505
16,0.35104700922966003,0.8831662535667419,0.37579774856567383,0.8774373531341553,0.0005000000237487257,50.863590478897095
17,0.33905449509620667,0.8855859041213989,0.37857088446617126,0.8774373531341553,0.0005000000237487257,49.48879027366638
18,0.33157142996788025,0.8817836046218872,0.3890414535999298,0.8774373531341553,0.0005000000237487257,50.80773973464966
19,0.32778218388557434,0.8866229057312012,0.39525508880615234,0.8662952780723572,0.0005000000237487257,50.04682421684265
20,0.3292710483074188,0.8886968493461609,0.3778093159198761,0.8774373531341553,0.0005000000237487257,49.25851893424988
21,0.3350282609462738,0.8828206062316895,0.38494277000427246,0.8857938647270203,0.0005000000237487257,50.43129515647888
22,0.3247184455394745,0.8890424966812134,0.3858867883682251,0.8857938647270203,0.0002500000118743628,50.49103307723999
23,0.32148194313049316,0.882474958896637,0.38279154896736145,0.8802228569984436,0.0002500000118743628,49.678380727767944
24,0.31758591532707214,0.8893882036209106,0.3810874819755554,0.8746517896652222,0.0002500000118743628,48.13136291503906
25,0.324863076210022,0.8835119009017944,0.3809911012649536,0.8774373531341553,0.0002500000118743628,48.13038444519043
26,0.3084496855735779,0.8921535015106201,0.3799668848514557,0.8802228569984436,0.0002500000118743628,49.766703367233276
27,0.3149905502796173,0.8928447961807251,0.3792710602283478,0.8746517896652222,0.0001250000059371814,48.621039152145386
28,0.3202849328517914,0.8900794982910156,0.3741653263568878,0.8774373531341553,0.0001250000059371814,50.36260795593262
29,0.31757721304893494,0.8928447961807251,0.3731057345867157,0.8774373531341553,0.0001250000059371814,51.496424198150635
30,0.304887980222702,0.8914621472358704,0.3798694312572479,0.8774373531341553,0.0001250000059371814,48.4548614025116
31,0.3047741949558258,0.8935361504554749,0.3754560947418213,0.8830083608627319,0.0001250000059371814,48.1201069355011
32,0.3169543147087097,0.8893882036209106,0.37549448013305664,0.8774373531341553,0.0001250000059371814,48.0620014667511
33,0.30844998359680176,0.8949187397956848,0.3741418421268463,0.8746517896652222,0.0001250000059371814,48.19072198867798
34,0.3188673257827759,0.8852402567863464,0.3818110227584839,0.8857938647270203,0.0001250000059371814,47.93238282203674
35,0.30800947546958923,0.8883512020111084,0.3743465542793274,0.8802228569984436,6.25000029685907e-05,52.20250201225281
36,0.30584126710891724,0.8918077945709229,0.3781256675720215,0.8830083608627319,6.25000029685907e-05,48.798046827316284
37,0.31161969900131226,0.8924991488456726,0.3775082528591156,0.8830083608627319,6.25000029685907e-05,49.16597390174866
38,0.31068143248558044,0.8918077945709229,0.3744650185108185,0.8774373531341553,6.25000029685907e-05,49.30214166641235
39,0.31266266107559204,0.8883512020111084,0.37594863772392273,0.8802228569984436,6.25000029685907e-05,48.469926834106445
40,0.3038155734539032,0.8942274451255798,0.3761809766292572,0.8802228569984436,3.125000148429535e-05,48.429494857788086
41,0.2969573438167572,0.8966470956802368,0.3760085999965668,0.8774373531341553,3.125000148429535e-05,48.61930966377258
42,0.30217963457107544,0.8949187397956848,0.37423357367515564,0.8774373531341553,3.125000148429535e-05,49.587480306625366
43,0.3044072091579437,0.8935361504554749,0.3762649893760681,0.8802228569984436,3.125000148429535e-05,51.79482674598694
44,0.29686617851257324,0.899066686630249,0.37709325551986694,0.8774373531341553,3.125000148429535e-05,51.46735501289368
45,0.29977142810821533,0.8928447961807251,0.37569355964660645,0.8774373531341553,1.5625000742147677e-05,50.10619568824768
46,0.31816646456718445,0.8938817977905273,0.3758695721626282,0.8802228569984436,1.5625000742147677e-05,48.31792211532593
47,0.30079299211502075,0.8911164999008179,0.3746253252029419,0.8774373531341553,1.5625000742147677e-05,48.59773874282837
48,0.29870688915252686,0.8966470956802368,0.37496218085289,0.8774373531341553,1.5625000742147677e-05,49.045960903167725
49,0.300605446100235,0.8928447961807251,0.3751116096973419,0.8802228569984436,1.5625000742147677e-05,49.84368133544922
